Theta (degrees),Raw Intensity,Model Baseline,Corrected Net Intensity
14.6718,2066384.4908,1205150.7200097116,861233.7707902885
14.7218,2121697.4713,1206377.4410028062,915320.0302971937
14.7718,2156405.1923,1207561.2644526667,948843.9278473335
14.8218,2171105.8641,1208701.919386213,962403.944713787
14.8718,2163312.7413,1209799.1360439141,953513.6052560857
14.9218,2140658.6611,1210852.645859459,929806.0152405412
14.9718,2123702.5243,1211862.1814398284,911840.3428601718
15.0218,2126660.4754,1212827.4765457725,913832.9988542274
15.0718,2142329.8778,1213748.2660726705,928581.6117273294
15.1218,2171038.9915,1214624.2860317728,956414.7054682272
15.1718,2196440.9153,1215455.2735318148,980985.6417681852
15.2218,2226109.4563,1216240.9667609911,1009868.489539009
